deck_kind,role_key,role_label,card_id,source,sender,context,story_context,incident_text,rw_incident,rw_date,rw_outcome,rw_source_url,swipe_direction_ui,option_label,hype_delta,heat_delta,fine,violation,lesson,feedback_roaster,feedback_zen_master,feedback_lovebomber,roaster_only_tts_note,audio_trigger_roaster,audio_file_opus_repo_relative,audio_file_mp3_repo_relative,opus_exists,mp3_exists,generic_audio_warning,shuffle_swap_note
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_code_quality_refactor,SLACK,TECH_LEAD,CODE_MAINTENANCE,The feature works but code is messy. Tech lead wants refactoring before merge. PM wants it shipped now. Refactor takes 2 days. Shipping now means messy code in production forever.,Ship messy code now or refactor for quality (delay)?,Facebook PHP Technical Debt,2004-2010,Years of messy code accumulation forced complete HHVM rewrite. Cost millions and delayed features for years.,,LEFT,Refactor first,-20,7,0,None - Quality code,Refactoring before shipping maintains code quality and long-term velocity.,2 days of cleanup. Clean code ships. Future you is grateful.,The stone well-carved supports what the stone rough cannot.,"Clean code is HAPPY code, bestie!! Quality MATTERS!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_code_quality_refactor,SLACK,TECH_LEAD,CODE_MAINTENANCE,The feature works but code is messy. Tech lead wants refactoring before merge. PM wants it shipped now. Refactor takes 2 days. Shipping now means messy code in production forever.,Ship messy code now or refactor for quality (delay)?,Facebook PHP Technical Debt,2004-2010,Years of messy code accumulation forced complete HHVM rewrite. Cost millions and delayed features for years.,,RIGHT,Ship messy code,40,13,500000,Technical Debt Accumulation,Shipping messy code accelerates technical debt and degrades maintainability.,Spaghetti code in production. Future you hates present you.,A foundation laid crooked will not support straight walls.,"It WORKS, bestie!! We can CLEAN it up LATER!! (We won't.)",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_install,public/audio/voices/roaster/feedback/feedback_install.opus,public/audio/voices/roaster/feedback/feedback_install.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_testing_coverage_vs_speed,MEETING,QA_LEAD,TESTING_STRATEGY,Release due Friday. You have 80% test coverage. Full coverage (95%) requires 3 more days. Ship with 80% (risky) or delay for full coverage (safe)?,Ship with 80% coverage or delay for 95% coverage?,Knight Capital Trading Software Bug,2012,Inadequate testing of deployment code triggered $440M in unintended trades. Automated tests would have caught the error.,,LEFT,Delay for 95%,-20,5,0,None - Quality assurance,Comprehensive test coverage prevents production issues and enables confident shipping.,3 days of testing. Boring. Necessary. Production stays up.,The thorough preparation prevents the urgent repair.,"Testing is IMPORTANT, bestie!! Better safe than SORRY!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_testing_coverage_vs_speed,MEETING,QA_LEAD,TESTING_STRATEGY,Release due Friday. You have 80% test coverage. Full coverage (95%) requires 3 more days. Ship with 80% (risky) or delay for full coverage (safe)?,Ship with 80% coverage or delay for 95% coverage?,Knight Capital Trading Software Bug,2012,Inadequate testing of deployment code triggered $440M in unintended trades. Automated tests would have caught the error.,,RIGHT,Ship with 80%,35,14,6000000,Insufficient Testing + Quality Risk,Shipping with inadequate test coverage risks production failures and regressions.,20% untested code. That 20% will break. In production. At 3am.,A bridge tested for some weight may fail under full load.,"80% is GOOD, bestie!! The critical stuff is TESTED!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_prompt_injection_fix,EMAIL,SECURITY_RESEARCHER,VULNERABILITY_REMEDIATION,Security researcher found prompt injection in your code. Fix requires input validation + parameterized prompts (2 days). Quick fix is regex filter (2 hours). Regex can be bypassed.,"Proper fix (2 days, thorough) or regex filter (2 hours, bypassable)?",Cursor IDE RCE (CVE-2025-54135),2025-01,Prompt injection via malicious code comments. Quick regex fixes were bypassed. Required architectural changes to properly isolate user input.,,LEFT,Proper parameterized fix,-30,4,0,None - Secure implementation,Proper input validation and parameterized prompts prevent injection attacks.,2 days of security work. Actually fixed. Security researcher approves.,The door properly locked keeps out what the latch does not.,"We're being SECURE, bestie!! Real protection MATTERS!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_prompt_injection_fix,EMAIL,SECURITY_RESEARCHER,VULNERABILITY_REMEDIATION,Security researcher found prompt injection in your code. Fix requires input validation + parameterized prompts (2 days). Quick fix is regex filter (2 hours). Regex can be bypassed.,"Proper fix (2 days, thorough) or regex filter (2 hours, bypassable)?",Cursor IDE RCE (CVE-2025-54135),2025-01,Prompt injection via malicious code comments. Quick regex fixes were bypassed. Required architectural changes to properly isolate user input.,,RIGHT,Regex filter,25,16,8000000,Insufficient Security Fix + Prompt Injection,Regex filters for prompt injection are easily bypassed and create false security.,Regex security. Also known as 'security theater.' Hackers will bypass in minutes.,A lock that looks strong but opens easily fools only the owner.,"It BLOCKS the attack, bestie!! Good ENOUGH!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_technical_debt_quick_fix,SLACK,PRODUCT_MANAGER,IMPLEMENTATION_TRADEOFF,Bug needs fixing. Proper fix requires refactoring the module (3 days). Quick hack fixes it in 2 hours but adds technical debt. PM wants it today for client demo.,Quick hack (today) or proper fix (3 days)?,Twitter Fail Whale Technical Debt,2007-2010,Quick fixes accumulated into unmaintainable system. Frequent outages ('Fail Whale') cost users and reputation. Required complete rebuild.,,LEFT,Proper fix,-20,7,0,None - Sustainable code,Proper fixes prevent technical debt and maintain system health.,3 days of good work. Clean code. No debt. PM is annoyed.,The repair done well needs no repair again.,"Doing it RIGHT, bestie!! No shortcuts!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_technical_debt_quick_fix,SLACK,PRODUCT_MANAGER,IMPLEMENTATION_TRADEOFF,Bug needs fixing. Proper fix requires refactoring the module (3 days). Quick hack fixes it in 2 hours but adds technical debt. PM wants it today for client demo.,Quick hack (today) or proper fix (3 days)?,Twitter Fail Whale Technical Debt,2007-2010,Quick fixes accumulated into unmaintainable system. Frequent outages ('Fail Whale') cost users and reputation. Required complete rebuild.,,RIGHT,Quick hack,35,14,4000000,Technical Debt + Code Quality,Quick hacks accumulate into unmaintainable systems and eventual rewrites.,TODO: Fix properly later. Later never comes. Debt compounds.,A patch on a patch becomes a garment of patches.,"It WORKS, bestie!! Client demo SAVED!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_feature_scope_reduction,MEETING,ENGINEERING_MANAGER,FEATURE_DELIVERY,Feature is 3 days behind. Options: Reduce scope (ship core functionality) or extend deadline (full feature). Product wants full feature. Engineering wants to ship something.,Reduce scope (ship on time) or extend deadline (full feature)?,Duke Nukem Forever Development Hell,1997-2011,"Feature creep and missed deadlines. 14 years in development. Released to poor reviews. Cost $30M+, lost market opportunity.",,LEFT,Reduce scope,-10,5,0,None - Iterative delivery,Scope reduction enables iterative delivery and maintains schedule credibility.,Less but shipped. Users get value. Deadlines met. Iterate later.,The step taken is progress. The step planned but not taken is not.,"Core feature SHIPS, bestie!! We can ADD more LATER!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_feature_scope_reduction,MEETING,ENGINEERING_MANAGER,FEATURE_DELIVERY,Feature is 3 days behind. Options: Reduce scope (ship core functionality) or extend deadline (full feature). Product wants full feature. Engineering wants to ship something.,Reduce scope (ship on time) or extend deadline (full feature)?,Duke Nukem Forever Development Hell,1997-2011,"Feature creep and missed deadlines. 14 years in development. Released to poor reviews. Cost $30M+, lost market opportunity.",,RIGHT,Extend deadline,15,11,200000,Schedule Slippage,Deadline extensions cascade and damage stakeholder confidence.,Another missed deadline. The pattern continues. Trust erodes.,A promise broken once teaches that promises may break again.,"Full feature is BETTER, bestie!! Users want EVERYTHING!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
role_deck,SOFTWARE_ENGINEER,Software Engineer,se_code_review_rigor,EMAIL,SENIOR_ENGINEER,QUALITY_GATE,Senior engineer's PR has architectural issues but they're senior and pressed for time. Fast approval (relationship preservation) or thorough review (risk conflict)?,Fast approval (political) or thorough review (quality)?,Therac-25 Radiation Machine,1985-1987,Software bugs in radiation therapy machine caused 6 deaths. Inadequate code review and testing of senior developer's code contributed.,,LEFT,Thorough review,-15,9,0,None - Quality gate,Rigorous review regardless of seniority maintains code quality standards.,Senior may be annoyed. But code improves. Standards hold.,The truth spoken to power preserves what flattery destroys.,"Quality first, bestie!! Even for senior FOLKS!!",In-game: TTS feedback audio only when personality is Roaster (see useVoicePlayback).,feedback_ignore,public/audio/voices/roaster/feedback/feedback_ignore.opus,public/audio/voices/roaster/feedback/feedback_ignore.mp3,Y,Y,YES: shared clip — may not match this card’s written feedback,Each run shuffleDeck() may swap onLeft/onRight on the card; UI LEFT/RIGHT maps to whatever option is on that side after shuffle.
